Relatório Atividades;;;;;;;
;;;;;;;
Gerado em: 03/07/2026 10:15:49;;;;;;;
;;;;;;;
Detalhamento: Atividade;;;;;;;
;;;;;;;
UF filtrada: Ignorado (detalhamento por Atividade);;;;;;;
;;;;;;;
Caderno filtrado: Ignorado;;;;;;;
;;;;;;;
Atividades: Todas as atividades;;;;;;;
;;;;;;;
Atividade;Total de perfis;Básicos;Completos;Campanhas;Capa;Tel. a atualizar;E-mails a atualizar
EXTRAÇÃO DE AMIANTO;1;1;0;0;0;0;0
EXTRAÇÃO DE ARDÓSIA E BENEFICIAMENTO ASSOCIADO;43;43;0;0;0;2;7
EXTRAÇÃO DE AREIA, CASCALHO OU PEDREGULHO E BENEFICIAMENTO ASSOCIADO;4358;4358;0;0;0;45;652
EXTRAÇÃO DE ARGILA E BENEFICIAMENTO ASSOCIADO;548;548;0;0;0;5;73
EXTRAÇÃO DE BASALTO E BENEFICIAMENTO ASSOCIADO;220;220;0;0;0;5;89
EXTRAÇÃO DE CALCÁRIO E DOLOMITA E BENEFICIAMENTO ASSOCIADO;113;113;0;0;0;3;19
EXTRAÇÃO DE CARVÃO MINERAL;4;4;0;0;0;0;2
EXTRAÇÃO DE GEMAS (PEDRAS PRECIOSAS E SEMIPRECIOSAS);198;198;0;0;0;5;13
EXTRAÇÃO DE GESSO E CAULIM;31;31;0;0;0;0;9
EXTRAÇÃO DE GRANITO E BENEFICIAMENTO ASSOCIADO;789;789;0;0;0;9;82
EXTRAÇÃO DE MADEIRA EM FLORESTAS NATIVAS;183;183;0;0;0;1;28
EXTRAÇÃO DE MADEIRA EM FLORESTAS PLANTADAS;1586;1586;0;0;0;9;325
EXTRAÇÃO DE MINERAIS PARA FABRICAÇÃO DE ADUBOS, FERTILIZANTES E OUTROS PRODUTOS QUÍMICOS;37;37;0;0;0;0;2
EXTRAÇÃO DE MINÉRIO DE ALUMÍNIO;6;6;0;0;0;0;0
EXTRAÇÃO DE MINÉRIO DE ESTANHO;7;7;0;0;0;0;1
EXTRAÇÃO DE MINÉRIO DE FERRO;37;37;0;0;0;1;2
EXTRAÇÃO DE MINÉRIO DE MANGANÊS;40;40;0;0;0;0;1
EXTRAÇÃO DE MINÉRIO DE METAIS PRECIOSOS;219;219;0;0;0;1;14
EXTRAÇÃO DE MINÉRIO DE TUNGSTÊNIO;6;6;0;0;0;0;1
EXTRAÇÃO DE MINÉRIOS DE COBRE, CHUMBO, ZINCO E OUTROS MINERAIS METÁLICOS NÃO FERROSOS;40;40;0;0;0;0;3
EXTRAÇÃO DE MINÉRIOS DE NIÓBIO E TITÂNIO;3;3;0;0;0;0;0
EXTRAÇÃO DE MÁRMORE E BENEFICIAMENTO ASSOCIADO;125;125;0;0;0;1;6
EXTRAÇÃO DE OUTROS MINERAIS NÃO METÁLICOS;216;216;0;0;0;3;25
EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;6;6;0;0;0;1;0
EXTRAÇÃO DE QUARTZO;200;200;0;0;0;0;17
EXTRAÇÃO DE SAIBRO E BENEFICIAMENTO ASSOCIADO;171;171;0;0;0;0;46
EXTRAÇÃO DE SAL MARINHO;155;155;0;0;0;60;4
EXTRAÇÃO DE SAL-GEMA;1;1;0;0;0;0;0
EXTRAÇÃO E BENEFICIAMENTO DE AREIAS BETUMINOSAS;15;15;0;0;0;0;2
EXTRAÇÃO E BENEFICIAMENTO DE XISTO;1;1;0;0;0;0;0
EXTRAÇÃO E BRITAMENTO DE PEDRAS E OUTROS MATERIAIS PARA CONSTRUÇÃO E BENEFICIAMENTO ASSOCIADO;892;892;0;0;0;12;183
FABRICAÇÃO DE ABRASIVOS;46;46;0;0;0;0;6
FABRICAÇÃO DE ABSORVENTES HIGIÊNICOS;100;100;0;0;0;2;23
FABRICAÇÃO DE ACESSÓRIOS DO VESTUÁRIO, EXCETO PARA SEGURANÇA E PROTEÇÃO;2089;2089;0;0;0;18;329
FABRICAÇÃO DE ADESIVOS E SELANTES;156;156;0;0;0;1;25
FABRICAÇÃO DE ADITIVOS DE USO INDUSTRIAL;281;281;0;0;0;1;21
FABRICAÇÃO DE ADOÇANTES NATURAIS E ARTIFICIAIS;3;3;0;0;0;0;0
FABRICAÇÃO DE ADUBOS E FERTILIZANTES ORGANO-MINERAIS;224;224;0;0;0;2;12
FABRICAÇÃO DE ADUBOS E FERTILIZANTES, EXCETO ORGANO-MINERAIS;135;135;0;0;0;1;15
FABRICAÇÃO DE AERONAVES;22;22;0;0;0;0;5
FABRICAÇÃO DE AGUARDENTE DE CANA-DE-AÇÚCAR;1046;1046;0;0;0;12;115
FABRICAÇÃO DE ALIMENTOS DIETÉTICOS E COMPLEMENTOS ALIMENTARES;156;156;0;0;0;0;8
FABRICAÇÃO DE ALIMENTOS E PRATOS PRONTOS;26048;26048;0;0;0;247;1800
FABRICAÇÃO DE ALIMENTOS PARA ANIMAIS;1210;1210;0;0;0;6;151
FABRICAÇÃO DE AMIDOS E FÉCULAS DE VEGETAIS;697;697;0;0;0;6;121
FABRICAÇÃO DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO;258;258;0;0;0;0;34
FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE AR CONDICIONADO PARA USO INDUSTRIAL;25;25;0;0;0;1;3
FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE AR CONDICIONADO PARA USO NÃO INDUSTRIAL;11;11;0;0;0;0;1
FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS DE MEDIDA, TESTE E CONTROLE;736;736;0;0;0;4;65
FABRICAÇÃO DE APARELHOS E EQUIPAMENTOS PARA DISTRIBUIÇÃO E CONTROLE DE ENERGIA ELÉTRICA;730;730;0;0;0;4;67
FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GERAL SOB ENCOMENDA;152;152;0;0;0;2;11
FABRICAÇÃO DE APARELHOS E UTENSÍLIOS PARA CORREÇÃO DE DEFEITOS FÍSICOS E APARELHOS ORTOPÉDICOS EM GERAL, EXCETO SOB ENCOMENDA;32;32;0;0;0;0;2
FABRICAÇÃO DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS E EQUIPAMENTOS DE IRRADIAÇÃO;143;143;0;0;0;2;8
FABRICAÇÃO DE APARELHOS ELÉTRICOS DE USO PESSOAL, PEÇAS E ACESSÓRIOS;23;23;0;0;0;1;4
FABRICAÇÃO DE APARELHOS FOTOGRÁFICOS E CINEMATOGRÁFICOS, PEÇAS E ACESSÓRIOS;23;23;0;0;0;0;1
FABRICAÇÃO DE APARELHOS TELEFÔNICOS E DE OUTROS EQUIPAMENTOS DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS;30;30;0;0;0;0;0
FABRICAÇÃO DE ARTEFATOS DE BORRACHA NÃO ESPECIFICADOS ANTERIORMENTE;3202;3202;0;0;0;28;485
FABRICAÇÃO DE ARTEFATOS DE CERÂMICA E BARRO COZIDO PARA USO NA CONSTRUÇÃO, EXCETO AZULEJOS E PISOS;4085;4085;0;0;0;78;818
FABRICAÇÃO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUÇÃO;4465;4465;0;0;0;47;673
FABRICAÇÃO DE ARTEFATOS DE CORDOARIA;409;409;0;0;0;3;56
FABRICAÇÃO DE ARTEFATOS DE COURO NÃO ESPECIFICADOS ANTERIORMENTE;6469;6469;0;0;0;50;925
FABRICAÇÃO DE ARTEFATOS DE FIBROCIMENTO PARA USO NA CONSTRUÇÃO;91;91;0;0;0;0;14
FABRICAÇÃO DE ARTEFATOS DE JOALHERIA E OURIVESARIA;2859;2859;0;0;0;30;322
FABRICAÇÃO DE ARTEFATOS DE MATERIAL PLÁSTICO PARA OUTROS USOS NÃO ESPECIFICADOS ANTERIORMENTE;5432;5432;0;0;0;76;536
FABRICAÇÃO DE ARTEFATOS DE MATERIAL PLÁSTICO PARA USO NA CONSTRUÇÃO, EXCETO TUBOS E ACESSÓRIOS;767;767;0;0;0;3;91
FABRICAÇÃO DE ARTEFATOS DE MATERIAL PLÁSTICO PARA USO PESSOAL E DOMÉSTICO;926;926;0;0;0;13;98
FABRICAÇÃO DE ARTEFATOS DE MATERIAL PLÁSTICO PARA USOS INDUSTRIAIS;1053;1053;0;0;0;6;111
FABRICAÇÃO DE ARTEFATOS DE TANOARIA E DE EMBALAGENS DE MADEIRA;1821;1821;0;0;0;7;234
FABRICAÇÃO DE ARTEFATOS DE TAPEÇARIA;7426;7426;0;0;0;59;1089
FABRICAÇÃO DE ARTEFATOS DIVERSOS DE CORTIÇA, BAMBU, PALHA, VIME E OUTROS MATERIAIS TRANÇADOS, EXCETO MÓVEIS;3124;3124;0;0;0;16;559
FABRICAÇÃO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MÓVEIS;21362;21362;0;0;0;166;2583
FABRICAÇÃO DE ARTEFATOS PARA PESCA E ESPORTE;1422;1422;0;0;0;9;131
FABRICAÇÃO DE ARTEFATOS TÊXTEIS PARA USO DOMÉSTICO;7385;7385;0;0;0;53;1053
FABRICAÇÃO DE ARTIGOS DE CUTELARIA;1064;1064;0;0;0;5;122
FABRICAÇÃO DE ARTIGOS DE METAL PARA USO DOMÉSTICO E PESSOAL;1116;1116;0;0;0;12;217
FABRICAÇÃO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS;84974;84974;0;0;0;728;11072
FABRICAÇÃO DE ARTIGOS DE VIDRO;1990;1990;0;0;0;22;274
FABRICAÇÃO DE ARTIGOS DO VESTUÁRIO, PRODUZIDOS EM MALHARIAS E TRICOTAGENS, EXCETO MEIAS;10867;10867;0;0;0;111;1263
FABRICAÇÃO DE ARTIGOS PARA VIAGEM, BOLSAS E SEMELHANTES DE QUALQUER MATERIAL;6426;6426;0;0;0;51;686
FABRICAÇÃO DE ARTIGOS PIROTÉCNICOS;83;83;0;0;0;0;8
FABRICAÇÃO DE ARTIGOS ÓPTICOS;239;239;0;0;0;3;29
FABRICAÇÃO DE AVIAMENTOS PARA COSTURA;1056;1056;0;0;0;10;83
FABRICAÇÃO DE AZULEJOS E PISOS;34;34;0;0;0;0;4
FABRICAÇÃO DE AÇÚCAR DE CANA REFINADO;4;4;0;0;0;0;1
FABRICAÇÃO DE AÇÚCAR EM BRUTO;579;579;0;0;0;2;127
FABRICAÇÃO DE BANCOS E ESTOFADOS PARA VEÍCULOS AUTOMOTORES;95;95;0;0;0;0;17
FABRICAÇÃO DE BATERIAS E ACUMULADORES PARA VEÍCULOS AUTOMOTORES;53;53;0;0;0;0;3
FABRICAÇÃO DE BEBIDAS ISOTÔNICAS;1;1;0;0;0;0;0
FABRICAÇÃO DE BICICLETAS E TRICICLOS NÃO MOTORIZADOS, PEÇAS E ACESSÓRIOS;378;378;0;0;0;4;72
FABRICAÇÃO DE BIJUTERIAS E ARTEFATOS SEMELHANTES;23944;23944;0;0;0;247;2589
FABRICAÇÃO DE BIOCOMBUSTÍVEIS, EXCETO ÁLCOOL;9;9;0;0;0;0;0
FABRICAÇÃO DE BISCOITOS E BOLACHAS;7051;7051;0;0;0;56;834
FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA CAMINHÕES;920;920;0;0;0;11;144
FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA OUTROS VEÍCULOS AUTOMOTORES, EXCETO CAMINHÕES E ÔNIBUS;596;596;0;0;0;1;73
FABRICAÇÃO DE CAL E GESSO;243;243;0;0;0;3;37
FABRICAÇÃO DE CALDEIRAS GERADORAS DE VAPOR, EXCETO PARA AQUECIMENTO CENTRAL E PARA VEÍCULOS;42;42;0;0;0;0;7
FABRICAÇÃO DE CALÇADOS DE COURO;6364;6364;0;0;0;31;1157
FABRICAÇÃO DE CALÇADOS DE MATERIAIS NÃO ESPECIFICADOS ANTERIORMENTE;6392;6392;0;0;0;50;1139
FABRICAÇÃO DE CALÇADOS DE MATERIAL SINTÉTICO;443;443;0;0;0;10;42
FABRICAÇÃO DE CAMINHÕES E ÔNIBUS;5;5;0;0;0;0;2
FABRICAÇÃO DE CANETAS, LÁPIS E OUTROS ARTIGOS PARA ESCRITÓRIO;942;942;0;0;0;6;87
FABRICAÇÃO DE CARROCERIAS PARA ÔNIBUS;4;4;0;0;0;0;0
FABRICAÇÃO DE CARTOLINA E PAPEL-CARTÃO;1;1;0;0;0;0;0
FABRICAÇÃO DE CASAS DE MADEIRA PRÉ-FABRICADAS;136;136;0;0;0;1;26
FABRICAÇÃO DE CASAS PRÉ-MOLDADAS DE CONCRETO;56;56;0;0;0;0;9
FABRICAÇÃO DE CATALISADORES;4;4;0;0;0;0;0
FABRICAÇÃO DE CELULOSE E OUTRAS PASTAS PARA A FABRICAÇÃO DE PAPEL;5;5;0;0;0;1;0
FABRICAÇÃO DE CERVEJAS E CHOPES;1556;1556;0;0;0;4;163
FABRICAÇÃO DE CHAPAS E DE EMBALAGENS DE PAPELÃO ONDULADO;471;471;0;0;0;7;46
FABRICAÇÃO DE CHAPAS, FILMES, PAPÉIS E OUTROS MATERIAIS E PRODUTOS QUÍMICOS PARA FOTOGRAFIA;2;2;0;0;0;0;0
FABRICAÇÃO DE CHASSIS COM MOTOR PARA AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS;6;6;0;0;0;0;1
FABRICAÇÃO DE CHÁ MATE E OUTROS CHÁS PRONTOS PARA CONSUMO;50;50;0;0;0;0;3
FABRICAÇÃO DE CIGARRILHAS E CHARUTOS;3;3;0;0;0;0;1
FABRICAÇÃO DE CIMENTO;5;5;0;0;0;0;1
FABRICAÇÃO DE CLORO E ÁLCALIS;5;5;0;0;0;0;1
FABRICAÇÃO DE COLCHÕES;858;858;0;0;0;7;82
FABRICAÇÃO DE COMPONENTES ELETRÔNICOS;570;570;0;0;0;5;71
FABRICAÇÃO DE COMPRESSORES PARA USO INDUSTRIAL, PEÇAS E ACESSÓRIOS;17;17;0;0;0;0;3
FABRICAÇÃO DE COMPRESSORES PARA USO NÃO INDUSTRIAL, PEÇAS E ACESSÓRIOS;5;5;0;0;0;0;0
FABRICAÇÃO DE CONSERVAS DE FRUTAS;7140;7140;0;0;0;65;686
FABRICAÇÃO DE CONSERVAS DE LEGUMES E OUTROS VEGETAIS, EXCETO PALMITO;1830;1830;0;0;0;14;205
FABRICAÇÃO DE CONSERVAS DE PALMITO;150;150;0;0;0;1;19
FABRICAÇÃO DE CONSERVAS DE PEIXES, CRUSTÁCEOS E MOLUSCOS;123;123;0;0;0;1;14
FABRICAÇÃO DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;2073;2073;0;0;0;17;278
FABRICAÇÃO DE CRONÔMETROS E RELÓGIOS;13;13;0;0;0;0;3
FABRICAÇÃO DE DEFENSIVOS AGRÍCOLAS;43;43;0;0;0;0;1
FABRICAÇÃO DE DESINFESTANTES DOMISSANITÁRIOS;344;344;0;0;0;0;120
FABRICAÇÃO DE ELASTÔMEROS;25;25;0;0;0;1;0
FABRICAÇÃO DE ELETRODOS, CONTATOS E OUTROS ARTIGOS DE CARVÃO E GRAFITA PARA USO ELÉTRICO, ELETROÍMÃS E ISOLADORES;25;25;0;0;0;0;1
FABRICAÇÃO DE EMBALAGENS DE CARTOLINA E PAPEL-CARTÃO;1122;1122;0;0;0;9;73
FABRICAÇÃO DE EMBALAGENS DE MATERIAL PLÁSTICO;2485;2485;0;0;0;26;294
FABRICAÇÃO DE EMBALAGENS DE PAPEL;2475;2475;0;0;0;22;200
FABRICAÇÃO DE EMBALAGENS DE VIDRO;5;5;0;0;0;0;0
FABRICAÇÃO DE EMBALAGENS METÁLICAS;34;34;0;0;0;1;3
FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA;108;108;0;0;0;0;8
FABRICAÇÃO DE EQUIPAMENTOS DE TRANSMISSÃO PARA FINS INDUSTRIAIS, EXCETO ROLAMENTOS;97;97;0;0;0;0;9
FABRICAÇÃO DE EQUIPAMENTOS DE TRANSPORTE NÃO ESPECIFICADOS ANTERIORMENTE;91;91;0;0;0;1;12
FABRICAÇÃO DE EQUIPAMENTOS E ACESSÓRIOS PARA SEGURANÇA PESSOAL E PROFISSIONAL;1328;1328;0;0;0;9;127
FABRICAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS ÓPTICOS, PEÇAS E ACESSÓRIOS;25;25;0;0;0;0;3
FABRICAÇÃO DE EQUIPAMENTOS HIDRÁULICOS E PNEUMÁTICOS, PEÇAS E ACESSÓRIOS, EXCETO VÁLVULAS;272;272;0;0;0;3;17
FABRICAÇÃO DE EQUIPAMENTOS PARA IRRIGAÇÃO AGRÍCOLA, PEÇAS E ACESSÓRIOS;78;78;0;0;0;0;7
FABRICAÇÃO DE EQUIPAMENTOS PARA SINALIZAÇÃO E ALARME;116;116;0;0;0;0;19
FABRICAÇÃO DE EQUIPAMENTOS TRANSMISSORES DE COMUNICAÇÃO, PEÇAS E ACESSÓRIOS;119;119;0;0;0;1;13
FABRICAÇÃO DE ESCOVAS, PINCÉIS E VASSOURAS;1823;1823;0;0;0;10;363
FABRICAÇÃO DE ESPECIARIAS, MOLHOS, TEMPEROS E CONDIMENTOS;4308;4308;0;0;0;33;531
FABRICAÇÃO DE ESQUADRIAS DE MADEIRA E DE PEÇAS DE MADEIRA PARA INSTALAÇÕES INDUSTRIAIS E COMERCIAIS;1458;1458;0;0;0;25;376
FABRICAÇÃO DE ESQUADRIAS DE METAL;23895;23895;0;0;0;161;3181
FABRICAÇÃO DE ESTRUTURAS METÁLICAS;3324;3324;0;0;0;15;504
FABRICAÇÃO DE ESTRUTURAS PRÉ-MOLDADAS DE CONCRETO ARMADO, EM SÉRIE E SOB ENCOMENDA;3557;3557;0;0;0;23;454
FABRICAÇÃO DE ESTUFAS E FORNOS ELÉTRICOS PARA FINS INDUSTRIAIS, PEÇAS E ACESSÓRIOS;49;49;0;0;0;1;3
FABRICAÇÃO DE FARINHA DE MANDIOCA E DERIVADOS;1524;1524;0;0;0;8;251
FABRICAÇÃO DE FARINHA DE MILHO E DERIVADOS, EXCETO ÓLEOS DE MILHO;660;660;0;0;0;7;143
FABRICAÇÃO DE FERMENTOS E LEVEDURAS;13;13;0;0;0;0;1
FABRICAÇÃO DE FERRAMENTAS;6805;6805;0;0;0;65;596
FABRICAÇÃO DE FIBRAS ARTIFICIAIS E SINTÉTICAS;62;62;0;0;0;1;10
FABRICAÇÃO DE FIOS, CABOS E CONDUTORES ELÉTRICOS ISOLADOS;136;136;0;0;0;1;15
FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;47;47;0;0;0;0;5
FABRICAÇÃO DE FORMULÁRIOS CONTÍNUOS;19;19;0;0;0;0;3
FABRICAÇÃO DE FORNOS INDUSTRIAIS, APARELHOS E EQUIPAMENTOS NÃO ELÉTRICOS PARA INSTALAÇÕES TÉRMICAS, PEÇAS E ACESSÓRIOS;110;110;0;0;0;0;12
FABRICAÇÃO DE FRALDAS DESCARTÁVEIS;358;358;0;0;0;4;119
FABRICAÇÃO DE FRUTAS CRISTALIZADAS, BALAS E SEMELHANTES;1656;1656;0;0;0;12;223
FABRICAÇÃO DE GASES INDUSTRIAIS;47;47;0;0;0;0;1
FABRICAÇÃO DE GELO COMUM;3568;3568;0;0;0;30;362
FABRICAÇÃO DE GERADORES DE CORRENTE CONTÍNUA E ALTERNADA, PEÇAS E ACESSÓRIOS;109;109;0;0;0;0;7
FABRICAÇÃO DE GUARDA-CHUVAS E SIMILARES;117;117;0;0;0;2;14
FABRICAÇÃO DE IMPERMEABILIZANTES, SOLVENTES E PRODUTOS AFINS;72;72;0;0;0;0;13
FABRICAÇÃO DE INSTRUMENTOS MUSICAIS, PEÇAS E ACESSÓRIOS;1043;1043;0;0;0;12;77
FABRICAÇÃO DE INSTRUMENTOS NÃO ELETRÔNICOS E UTENSÍLIOS PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO;246;246;0;0;0;3;22
FABRICAÇÃO DE INTERMEDIÁRIOS PARA FERTILIZANTES;13;13;0;0;0;0;2
FABRICAÇÃO DE INTERMEDIÁRIOS PARA PLASTIFICANTES, RESINAS E FIBRAS;14;14;0;0;0;0;1
FABRICAÇÃO DE JOGOS ELETRÔNICOS;49;49;0;0;0;2;2
FABRICAÇÃO DE LAMINADOS PLANOS E TUBULARES DE MATERIAL PLÁSTICO;224;224;0;0;0;7;23
FABRICAÇÃO DE LATICÍNIOS;5487;5487;0;0;0;30;682
FABRICAÇÃO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS;11232;11232;0;0;0;66;842
FABRICAÇÃO DE LINHAS PARA COSTURAR E BORDAR;28;28;0;0;0;0;2
FABRICAÇÃO DE LUMINÁRIAS E OUTROS EQUIPAMENTOS DE ILUMINAÇÃO;1149;1149;0;0;0;4;79
FABRICAÇÃO DE LÂMPADAS;11;11;0;0;0;0;2
FABRICAÇÃO DE MADEIRA LAMINADA E DE CHAPAS DE MADEIRA COMPENSADA, PRENSADA E AGLOMERADA;419;419;0;0;0;6;96
FABRICAÇÃO DE MALTE, INCLUSIVE MALTE UÍSQUE;5;5;0;0;0;0;0
FABRICAÇÃO DE MARGARINA E OUTRAS GORDURAS VEGETAIS E DE ÓLEOS NÃO COMESTÍVEIS DE ANIMAIS;5;5;0;0;0;0;0
FABRICAÇÃO DE MASSAS ALIMENTÍCIAS;18928;18928;0;0;0;119;1865
FABRICAÇÃO DE MATERIAIS PARA MEDICINA E ODONTOLOGIA;242;242;0;0;0;0;18
FABRICAÇÃO DE MATERIAL ELÉTRICO E ELETRÔNICO PARA VEÍCULOS AUTOMOTORES, EXCETO BATERIAS;175;175;0;0;0;0;16
FABRICAÇÃO DE MATERIAL ELÉTRICO PARA INSTALAÇÕES EM CIRCUITO DE CONSUMO;149;149;0;0;0;0;13
FABRICAÇÃO DE MATERIAL SANITÁRIO DE CERÂMICA;9;9;0;0;0;0;0
FABRICAÇÃO DE MEDICAMENTOS ALOPÁTICOS PARA USO HUMANO;33;33;0;0;0;1;6
FABRICAÇÃO DE MEDICAMENTOS FITOTERÁPICOS PARA USO HUMANO;29;29;0;0;0;0;2
FABRICAÇÃO DE MEDICAMENTOS HOMEOPÁTICOS PARA USO HUMANO;11;11;0;0;0;0;2
FABRICAÇÃO DE MEDICAMENTOS PARA USO VETERINÁRIO;66;66;0;0;0;0;13
FABRICAÇÃO DE MEIAS;212;212;0;0;0;1;15
FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS ASSOCIADA À LOCAÇÃO;92;92;0;0;0;1;25
FABRICAÇÃO DE MESAS DE BILHAR, DE SINUCA E ACESSÓRIOS NÃO ASSOCIADA À LOCAÇÃO;31;31;0;0;0;0;4
FABRICAÇÃO DE MOBILIÁRIO PARA USO MÉDICO, CIRÚRGICO, ODONTOLÓGICO E DE LABORATÓRIO;62;62;0;0;0;0;4
FABRICAÇÃO DE MOTOCICLETAS;4;4;0;0;0;0;1
FABRICAÇÃO DE MOTORES E TURBINAS, PEÇAS E ACESSÓRIOS, EXCETO PARA AVIÕES E VEÍCULOS RODOVIÁRIOS;31;31;0;0;0;0;4
FABRICAÇÃO DE MOTORES ELÉTRICOS, PEÇAS E ACESSÓRIOS;48;48;0;0;0;0;7
FABRICAÇÃO DE MOTORES PARA AUTOMÓVEIS, CAMIONETAS E UTILITÁRIOS;1;1;0;0;0;0;0
FABRICAÇÃO DE MÁQUINAS DE ESCREVER, CALCULAR E OUTROS EQUIPAMENTOS NÃO ELETRÔNICOS PARA ESCRITÓRIO, PEÇAS E ACESSÓRIOS;12;12;0;0;0;0;1
FABRICAÇÃO DE MÁQUINAS E APARELHOS DE REFRIGERAÇÃO E VENTILAÇÃO PARA USO INDUSTRIAL E COMERCIAL, PEÇAS E ACESSÓRIOS;644;644;0;0;0;4;92
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A AGRICULTURA E PECUÁRIA, PEÇAS E ACESSÓRIOS, EXCETO PARA IRRIGAÇÃO;1233;1233;0;0;0;12;184
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA DO PLÁSTICO, PEÇAS E ACESSÓRIOS;141;141;0;0;0;1;15
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A INDÚSTRIA TÊXTIL, PEÇAS E ACESSÓRIOS;95;95;0;0;0;0;19
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA A PROSPECÇÃO E EXTRAÇÃO DE PETRÓLEO, PEÇAS E ACESSÓRIOS;11;11;0;0;0;0;1
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE ALIMENTOS, BEBIDAS E FUMO, PEÇAS E ACESSÓRIOS;515;515;0;0;0;5;56
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DE CELULOSE, PAPEL E PAPELÃO E ARTEFATOS, PEÇAS E ACESSÓRIOS;60;60;0;0;0;1;5
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA AS INDÚSTRIAS DO VESTUÁRIO, DO COURO E DE CALÇADOS, PEÇAS E ACESSÓRIOS;118;118;0;0;0;4;25
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA SANEAMENTO BÁSICO E AMBIENTAL, PEÇAS E ACESSÓRIOS;170;170;0;0;0;1;17
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA TERRAPLENAGEM, PAVIMENTAÇÃO E CONSTRUÇÃO, PEÇAS E ACESSÓRIOS, EXCETO TRATORES;86;86;0;0;0;2;10
FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL ESPECÍFICO NÃO ESPECIFICADOS ANTERIORMENTE, PEÇAS E ACESSÓRIOS;1513;1513;0;0;0;12;180
FABRICAÇÃO DE MÁQUINAS PARA A INDÚSTRIA METALÚRGICA, PEÇAS E ACESSÓRIOS, EXCETO MÁQUINAS-FERRAMENTA;389;389;0;0;0;4;74
FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE CARGAS, PEÇAS E ACESSÓRIOS;276;276;0;0;0;1;27
FABRICAÇÃO DE MÁQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVAÇÃO DE PESSOAS, PEÇAS E ACESSÓRIOS;150;150;0;0;0;1;22
FABRICAÇÃO DE MÁQUINAS-FERRAMENTA, PEÇAS E ACESSÓRIOS;782;782;0;0;0;5;103
FABRICAÇÃO DE MÍDIAS VIRGENS, MAGNÉTICAS E ÓPTICAS;2;2;0;0;0;0;0
FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA;109506;109506;0;0;0;901;11935
FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE METAL;2543;2543;0;0;0;27;286
FABRICAÇÃO DE MÓVEIS DE OUTROS MATERIAIS, EXCETO MADEIRA E METAL;5149;5149;0;0;0;49;400
FABRICAÇÃO DE OBRAS DE CALDEIRARIA PESADA;429;429;0;0;0;0;36
FABRICAÇÃO DE OUTRAS AGUARDENTES E BEBIDAS DESTILADAS;398;398;0;0;0;6;40
FABRICAÇÃO DE OUTRAS BEBIDAS NÃO ALCOÓLICAS NÃO ESPECIFICADAS ANTERIORMENTE;192;192;0;0;0;0;31
